company_name,website,domain,city,state,phone,address,rating,review_count,status,basis,confidence,source
Epic Septic of Austin Yes,https://www.epicseptic.com/,epicseptic.com,Austin,TX,+1 877-771-3742,"8626 Old Bee Caves Rd Unit A, Austin, TX 78735, United States",5,217,NO,"unrelated trade, no window signal",high,name + review keyword filter
Door Outlet Yes,http://www.dooroutlet.biz/,dooroutlet.biz,Austin,TX,+1 512-551-2904,"8701 Research Blvd, Austin, TX 78758, United States",4.1,79,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
Austin Film Solutions Yes,https://www.austinfilmsolutions.com/,austinfilmsolutions.com,Austin,TX,+1 737-610-4426,"8711 Burnet Rd Ste B33, Austin, TX 78757, United States",5,58,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
Capitol Company Yes,http://www.capitolcompany.com/,capitolcompany.com,Austin,TX,+1 512-836-9654,"8723 N Lamar Blvd, Austin, TX 78753, United States",4.9,111,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
Gerber Collision & Glass Yes,https://www.gerbercollision.com/locations/dallas-king-george-dr-tx?utm_source=SEO_Local&utm_medium=SEO_Local_Snack_Pack&utm_campaign=TX&utm_content=Dallas-King-George,gerbercollision.com,Dallas,TX,+1 214-396-8510,"8730 King George Dr, Dallas, TX 75235, United States",4.1,119,NEEDS_SITE_CHECK,"auto-glass name, but may also do building glass — must verify",,name + review keyword filter
LJ Auto Glass Yes,,,Austin,TX,+1 512-233-8648,"8800 N Interstate Hwy 35, Austin, TX 78753, United States",5,34,NEEDS_SITE_CHECK,"auto-glass name, but may also do building glass — must verify",,name + review keyword filter
Legacy Exteriors Yes,https://www.legacyexteriors.com/,legacyexteriors.com,Keller,TX,+1 817-751-4460,"8801 Davis Blvd Ste 2E, Keller, TX 76248, United States",4.9,63,YES,"Custom energy-efficient replacement window and door installation, free in-home estimates, lifetime craftsmanship warranty",high,verified last run (web search)
Solar Screens by Josh Yes,https://solarscreensbyjosh.info/,solarscreensbyjosh.info,Austin,TX,+1 512-876-8102,"8803 Tallwood Dr, Austin, TX 78759, United States",5,56,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
Thermal Windows Yes,http://www.thermalwindowsdfw.com/,thermalwindowsdfw.com,Dallas,TX,+1 214-630-5885,"8808 Empress Row, Dallas, TX 75247, United States",4.6,122,YES,"Manufactures and installs vinyl, thermally-broken aluminum and fiberglass replacement windows",high,verified last run (web search)
A+ Renovations Yes,https://aplusrenovations.org/,aplusrenovations.org,Austin,TX,+1 512-351-8360,"8818 Shoal Creek Blvd, Austin, TX 78757, United States",4.5,31,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
Alamo Austin Air Conditioning & Heating Yes,https://www.alamoaustinair.com/?utm_source=google+business+listing&utm_medium=organic&utm_campaign=click+to+website,alamoaustinair.com,Austin,TX,+1 512-537-0108,"8819 Jim Davis Pl, Austin, TX 78736, United States",5,1190,NO,"unrelated trade, no window signal",high,name + review keyword filter
Jacobs Low Price Auto Glass Yes,https://lowpriceautoglass49.com/,lowpriceautoglass49.com,Dallas,TX,+1 214-372-9300,"8835 S Central Expy, Dallas, TX 75241, United States",4.8,750,NO,auto glass / windshield replacement shop,high,verified last run (web search)
Total Home Technologies Yes,https://www.totalhometx.com/,totalhometx.com,Austin,TX,+1 512-991-0567,"8900 Shoal Creek Blvd Ste 111, Austin, TX 78757, United States",4.9,9,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
Shades Austin Yes,https://www.shadesaustin.com/,shadesaustin.com,Austin,TX,+1 512-991-2024,"8900 Shoal Creek Blvd Ste 111, Austin, TX 78757, United States",5,10,NO,blinds/shades/shutters/drapery (window treatments),high,name + review keyword filter
JP Exteriors Yes,https://jpexteriorstx.com/?utm_source=googlebusinessprofile&utm_medium=organic&promo=gbp,jpexteriorstx.com,Austin,TX,+1 512-960-3191,"8906 Wall St #201, Austin, TX 78754, United States",4.9,619,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
Miracle Method Surface Refinishing Yes,https://www.miraclemethod.com/austin?utm_source=gmb&utm_medium=organic,miraclemethod.com,Austin,TX,+1 512-588-5693,"8906 Wall St #501, Austin, TX 78754, United States",4.9,394,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
Accurate Auto Glass Yes,http://pflugervillecarwindows.com/,pflugervillecarwindows.com,Austin,TX,+1 512-961-9432,"8906 Wall St Ste 807, Austin, TX 78754, United States",5,2,NEEDS_SITE_CHECK,"auto-glass name, but may also do building glass — must verify",,name + review keyword filter
Chip Happens Windshield Repair Yes,http://chiphappensatx.com/,chiphappensatx.com,Austin,TX,+1 737-326-3477,"8912 Schick Rd A, Austin, TX 78729, United States",5,15,NO,"vehicle/automotive business, no glass or window signal",high,name + review keyword filter
Tiny Homes ATX Yes,https://www.tinyhomesatx.com/,tinyhomesatx.com,Austin,TX,+1 737-208-1055,"8925 FM973, Austin, TX 78719, United States",5,16,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
AAPEX Garage Door Repair Services Yes,https://aapexgaterepair.com/,aapexgaterepair.com,Dallas,TX,+1 469-573-1089,"8985 Vantage Point Dr, Dallas, TX 75243, United States",4.7,57,NO,Garage door and gate repair/installation,high,verified last run (web search)
Builders Bargain Yes,http://www.builders-bargain.com/,builders-bargain.com,Fort Lauderdale,FL,+1 954-522-1900,"900 NE 3rd Ave, Fort Lauderdale, FL 33304, United States",4.2,245,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
Affordable Impact Windows Fort Lauderdale Yes,https://www.affordableimpactwindowsfl.com/,affordableimpactwindowsfl.com,Fort Lauderdale,FL,+1 954-564-7375,"900 NE 3rd Ave, Fort Lauderdale, FL 33304, United States",4.6,4619,NEEDS_SITE_CHECK,window in name but service type unconfirmed,,name + review keyword filter
Major Window Installation Yes,,,Fort Lauderdale,FL,+1 754-327-7825,"900 NW 6th St #111, Fort Lauderdale, FL 33311, United States",5,2,YES,name states window installation/replacement/doors,high,name + review keyword filter
Atrium Windows & Doors - Cornerstone Building Brands Yes,http://www.atrium.com/,atrium.com,Dallas,TX,+1 800-846-9556,"9001 Ambassador Row, Dallas, TX 75247, United States",3.9,91,YES,name states window installation/replacement/doors,high,name + review keyword filter
Ply Gem - Cornerstone Building Brands Yes,http://www.plygem.com/,plygem.com,Dallas,TX,+1 888-975-9436,"9001 Ambassador Row, Dallas, TX 75247, United States",1.6,54,NO,Windows/doors and exterior products manufacturer,high,verified last run (web search)
Ross Revival Yes,https://rossrevival.com/,rossrevival.com,Dallas,TX,+1 469-212-0722,"9007 San Benito Way, Dallas, TX 75218, United States",0,0,YES,"Historic wooden sash window restoration and repair: cosmetic to full sash restoration, reglazing windows, over-window flashing, custom-fabricated storm windows",high,verified last run (web search)
Enso Homes Yes,https://ensohomes.com/,ensohomes.com,Austin,TX,+1 512-888-7000,"9010 Circle Dr, Austin, TX 78736, United States",5,27,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
ABC Home & Commercial Services Yes,https://www.abchomeandcommercial.com/austin/lawn-service/landscaping-design,abchomeandcommercial.com,Austin,TX,+1 512-220-7705,"9016 Old Manor Rd, Austin, TX 78724, United States",4.9,876,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
HG&Co Home Improvement Yes,https://hgcompany.net/,hgcompany.net,Dallas,TX,+1 214-660-7663,"9019 Garland Rd, Dallas, TX 75218, United States",5,86,NEEDS_SITE_CHECK,"glass shop or building contractor, window scope unknown",,name + review keyword filter
RSJ Window Tint Yes,http://rsjwindowtint.com/,rsjwindowtint.com,Dallas,TX,+1 469-855-7636,"902 S Peak St Ste c, Dallas, TX 75223, United States",4.9,123,NO,Automotive window tinting shop,high,verified last run (web search)
OnCall Home and Commercial Services Yes,http://www.oncallaustin.com/,oncallaustin.com,Austin,TX,+1 512-703-7302,"9029 Research Blvd #500, Austin, TX 78758, United States",5,22,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
BrightWing Custom Exteriors Yes,http://www.brightwingcustom.com/,brightwingcustom.com,Austin,TX,+1 512-323-0124,"9086 Jollyville Rd, Austin, TX 78759, United States",5,36,YES,review explicitly describes window install/replacement,high,name + review keyword filter
Lakewood Window Cleaning Yes,https://lakewoodwindowcleaning.com/,lakewoodwindowcleaning.com,Dallas,TX,+1 214-223-8846,"9105 Westglen Dr, Dallas, TX 75228, United States",4.8,163,NO,"Window cleaning, gutter cleaning, pressure washing",high,verified last run (web search)
Smart Home Exteriors Yes,http://www.smarthomeexteriors.com/,smarthomeexteriors.com,Rockford,IL,+1 779-210-4096,"915 S Alpine Rd, Rockford, IL 61108, United States",4.6,4655,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
Arrow Glass and Mirror Yes,https://glassgang.com/,glassgang.com,Austin,TX,+1 512-339-4888,"9201 Brown Ln Suite 280, Austin, TX 78754, United States",4.3,33,YES,review explicitly describes window install/replacement,high,name + review keyword filter
The Front Door Company Yes,https://thefrontdoorco.com/,thefrontdoorco.com,Austin,TX,+1 512-459-9034,"9222 Burnet Rd #104, Austin, TX 78758, United States",4.7,126,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
Quality Screen Co. Yes,https://www.qualitywindowscreen.com/,qualitywindowscreen.com,Dallas,TX,+1 469-342-1365,"9259 King Arthur Dr, Dallas, TX 75247, United States",3.9,46,NO,"Window screen and solar screen manufacturer/supplier (incl. DIY kits, nationwide shipping)",high,verified last run (web search)
Ideal Property Solutions Yes,https://www.ipsroofs.com/,ipsroofs.com,Rockford,IL,+1 815-597-0707,"929 S Alpine Rd #201, Rockford, IL 61108, United States",4.9,296,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
Prestige auto repairs & tires Fort Lauderdale Yes,https://www.prestige.tires/,prestige.tires,Fort Lauderdale,FL,+1 954-562-8045,"930 NE 4th Ave, Fort Lauderdale, FL 33304, United States",4.9,134,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
All Nation Restoration Yes,https://www.allnationrestoration.com/?utm_source=GMB,allnationrestoration.com,Austin,TX,+1 512-540-8434,"9301 US-290 Ste 104, Austin, TX 78736, United States",4.9,267,NEEDS_SITE_CHECK,"glass shop or building contractor, window scope unknown",,name + review keyword filter
CUSTOM SECURITY DOORS / AAA CUSTOM WINDOWS Yes,https://customsecuritydoorsandwindows.com/,customsecuritydoorsandwindows.com,Dallas,TX,+1 214-340-0078,"9310 Forest Ln #206, Dallas, TX 75243, United States",4.7,18,YES,"Vinyl and aluminum replacement windows and storm windows, single/double hung, professional installation since 1981",high,verified last run (web search)
Burglar Bars in Dallas Yes,https://www.burglarbarsindallas.com/,burglarbarsindallas.com,Dallas,TX,+1 214-340-0078,"9310 Forest Ln #206, Dallas, TX 75243, United States",4.5,4,YES,"Replacement windows (incl. vinyl replacement windows) sold and installed, alongside burglar bars and security doors",high,verified last run (web search)
Westlake Power Washing Yes,https://westlakepowerwashing.com/,westlakepowerwashing.com,Austin,TX,+1 512-280-1649,"9313 Circle Dr Suite A, Austin, TX 78736, United States",4.9,210,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
Exclusive Windows & Doors Yes,http://www.exclusivewindowsanddoors.com/,exclusivewindowsanddoors.com,Austin,TX,+1 512-341-9282,"9324 Neils Thompson Dr, Austin, TX 78758, United States",4.6,11,YES,name states window installation/replacement/doors,high,name + review keyword filter
Woodruff Windows Yes,https://woodruffwindows.com/location/garland-texas/,woodruffwindows.com,Dallas,TX,+1 214-390-9426,"9330 Lyndon B Johnson Fwy #900, Dallas, TX 75243, United States",5,5,YES,"Custom-built replacement windows and doors, in-house install crews; Garland/DFW",high,verified last run (web search)
Window Film Depot - Home & Commercial Window Tint Yes,https://www.windowfilmdepot.com/locations/texas/dallas-fort-worth/,windowfilmdepot.com,Dallas,TX,+1 469-607-1480,"9330 Lyndon B Johnson Fwy #900, Dallas, TX 75243, United States",5,3,NO,"National 3M window film installer (security, solar, graphics)",high,verified last run (web search)
T Rock Roofing & Contracting Yes,https://www.dallasroofer.com/,dallasroofer.com,Dallas,TX,+1 469-931-9867,"9330 Lyndon B Johnson Fwy #900, Dallas, TX 75243, United States",4.9,806,NEEDS_SITE_CHECK,"glass shop or building contractor, window scope unknown",,name + review keyword filter
Main Autoglass LLC Yes,https://www.mainautoglass.com/,mainautoglass.com,Austin,TX,+1 512-698-2931,"937 Reinli St Ste 17, Austin, TX 78751, United States",4.2,60,NO,"vehicle/automotive business, no glass or window signal",high,name + review keyword filter
Sunn Window Cleaning Co Yes,https://www.sunnwindowcleaning.com/,sunnwindowcleaning.com,Austin,TX,+1 512-444-5505,"937 Reinli St, Austin, TX 78751, United States",3,2,NO,window cleaning/washing,high,name + review keyword filter
Champion Replacement Windows of Austin Yes,https://www.championwindow.com/Austin/?utm_source=google&utm_medium=organic&utm_campaign=gmb_austin_localpage,championwindow.com,Austin,TX,+1 512-961-8895,"9402 Business Dr, Austin, TX 78758, United States",4.2,94,NEEDS_SITE_CHECK,window in name but service type unconfirmed,,name + review keyword filter
Austin Custom Screens Yes,https://www.austinscreenshop.com/,austinscreenshop.com,Austin,TX,+1 512-837-7081,"9407 Brown Ln, Austin, TX 78754, United States",4.8,26,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
The Window Source of Austin Yes,https://www.windowsourceaustin.com/,windowsourceaustin.com,Austin,TX,+1 512-524-9455,"9415 Burnet Rd Ste 309A, Austin, TX 78758, United States",5,0,YES,name states window installation/replacement/doors,high,name + review keyword filter
Austin sign depot Yes,https://austinsigndepotusa.com/,austinsigndepotusa.com,Austin,TX,+1 512-835-7446,"9421 Burnet Rd # A, Austin, TX 78758, United States",5,62,NO,"unrelated trade, no window signal",high,name + review keyword filter
Pebblestone Homes Yes,http://www.pebblestonehomes.com/,pebblestonehomes.com,Dallas,TX,+1 469-426-7839,"9460 Waterview Rd, Dallas, TX 75218, United States",5,19,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
ABC Home & Commercial - HVAC Services Department Yes,https://www.abchomeandcommercial.com/austin/hvac-repair?utm_source=gmb&utm_medium=organic&utm_campaign=aus-hvac,abchomeandcommercial.com,Austin,TX,+1 512-220-7668,"9475 US-290, Austin, TX 78724, United States",4.9,996,NO,"unrelated trade, no window signal",high,name + review keyword filter
ABC Home & Commercial Services - Pest Control Department Yes,https://www.abchomeandcommercial.com/austin/pest-control?utm_source=gmb&utm_medium=organic&utm_campaign=austin-pest,abchomeandcommercial.com,Austin,TX,+1 512-837-9500,"9475 US-290, Austin, TX 78724, United States",4.8,5140,NO,"unrelated trade, no window signal",high,name + review keyword filter
Sterling Construction Yes,https://sterlingconstruction.com/,sterlingconstruction.com,Oakland Park,FL,+1 954-668-0245,"951 NW 35th Ct, Oakland Park, FL 33309, United States",4.3,13,NEEDS_SITE_CHECK,"glass shop or building contractor, window scope unknown",,name + review keyword filter
A1 Gutters Cleaning & Services Yes,http://a1gutterscleaningservices.com/,a1gutterscleaningservices.com,Dallas,TX,+1 972-882-6108,"9550 Forest Ln Ste 717b, Dallas, TX 75243, United States",5,4,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
Luma Exteriors Yes,https://lumaexteriors.com/,lumaexteriors.com,Austin,TX,+1 512-201-1818,"9600 Escarpment Blvd Ste 745-27, Austin, TX 78749, United States",5,29,YES,review explicitly describes window install/replacement,high,name + review keyword filter
Strategic Air Services Yes,https://strategicairservices.com/?utm_source=google&utm_medium=organic&utm_campaign=local,strategicairservices.com,Austin,TX,+1 512-253-4773,"9600 US-290, Austin, TX 78736, United States",5,586,NEEDS_SITE_CHECK,insufficient signal,,name + review keyword filter
Austin Hi-Tech Restoration Yes,http://www.austinhi-tech.com/?utm_source=google&utm_medium=gbp,austinhi-tech.com,Austin,TX,+1 737-677-3763,"9601 Dessau Rd Bldg 2, STE#207, Austin, TX 78754, United States",4.6,136,NEEDS_SITE_CHECK,"glass shop or building contractor, window scope unknown",,name + review keyword filter
